range_bin,doppler_bin,out_i,out_q
427,17,-1,0
427,18,0,0
427,19,0,-1
427,20,-1,0
427,21,0,0
427,22,0,-1
427,23,-1,-1
427,24,0,1
427,25,1,0
427,26,0,0
427,27,0,1
427,28,1,0
427,29,0,0
427,30,0,1
427,31,1,1
427,32,0,0
427,33,0,-1
427,34,0,0
427,35,0,1
427,36,0,0
427,37,0,-1
427,38,0,0
427,39,0,1
427,40,0,0
427,41,0,-1
427,42,0,0
427,43,0,1
427,44,0,0
427,45,0,-1
427,46,0,0
427,47,0,1
428,0,-1,0
428,1,0,-1
428,2,0,0
428,3,-1,-1
428,4,1,0
428,5,0,1
428,6,0,0
428,7,1,1
428,8,-1,0
428,9,0,-1
428,10,0,0
428,11,-1,-1
428,12,1,0
428,13,0,1
428,14,0,0
428,15,1,1
428,16,-3,-1
428,17,1,-1
428,18,-4,0
428,19,0,-2
428,20,-1,0
428,21,0,-1
428,22,-1,-1
428,23,0,-2
428,24,1,1
428,25,1,1
428,26,2,0
428,27,2,2
428,28,-1,0
428,29,2,1
428,30,-1,1
428,31,2,2
428,32,-1,-1
428,33,0,0
428,34,-1,-1
428,35,0,-1
428,36,1,1
428,37,0,0
428,38,1,1
428,39,0,1
428,40,-1,-1
428,41,0,0
428,42,-1,-1
428,43,0,-1
428,44,1,1
428,45,0,0
428,46,1,1
428,47,0,1
429,0,-1,-2
429,1,1,-1
429,2,-2,0
429,3,-1,-2
429,4,1,1
429,5,-1,-1
429,6,0,-1
429,7,0,2
429,8,-1,0
429,9,1,-1
429,10,0,0
429,11,1,0
429,12,1,1
429,13,-1,-1
429,14,2,1
429,15,0,4
429,16,0,-2
429,17,-1,0
429,18,-2,-1
429,19,0,-1
429,20,-1,1
429,21,1,-2
429,22,0,0
429,23,0,-1
429,24,0,0
429,25,1,0
429,26,0,1
429,27,0,-1
429,28,1,1
429,29,-1,2
429,30,2,0
429,31,0,3
429,32,-2,-1
429,33,-1,-2
429,34,-2,0
429,35,2,0
429,36,-1,-2
429,37,1,0
429,38,-1,0
429,39,2,2
429,40,0,-1
429,41,-1,-2
429,42,0,2
429,43,2,0
429,44,-1,0
429,45,1,0
429,46,-1,2
429,47,2,2
430,0,0,-3
430,1,-2,-1
430,2,-1,0
430,3,-1,-1
430,4,0,1
430,5,0,-1
430,6,1,-1
430,7,-2,0
430,8,0,1
430,9,2,-1
430,10,-1,0
430,11,1,1
430,12,0,1
430,13,0,-1
430,14,1,1
430,15,2,4
430,16,-2,-3
430,17,1,0
430,18,0,0
430,19,-2,-3
430,20,1,1
430,21,-2,0
430,22,2,0
430,23,0,0
430,24,-2,1
430,25,1,0
430,26,0,0
430,27,2,-1
430,28,-1,1
430,29,0,0
430,30,2,0
430,31,0,4
430,32,-2,-1
430,33,0,0
430,34,-2,0
430,35,-1,-1
430,36,0,0
430,37,-1,-2
430,38,1,0
430,39,-2,-2
430,40,2,1
430,41,0,0
430,42,2,0
430,43,1,1
430,44,0,0
430,45,1,2
430,46,-1,0
430,47,2,2
431,0,-1,-2
431,1,-1,0
431,2,0,0
431,3,-2,-3
431,4,0,1
431,5,0,0
431,6,0,-1
431,7,1,1
431,8,-1,0
431,9,1,0
431,10,0,0
431,11,-2,-1
431,12,2,1
431,13,0,0
431,14,0,1
431,15,3,3
431,16,0,0
431,17,-2,-1
431,18,0,0
431,19,-1,-1
431,20,0,0
431,21,0,-2
431,22,0,0
431,23,0,-1
431,24,0,0
431,25,2,1
431,26,0,0
431,27,1,1
431,28,0,0
431,29,0,2
431,30,0,0
431,31,0,1
431,32,0,-2
431,33,0,-1
431,34,0,0
431,35,-2,0
431,36,1,0
431,37,-1,-1
431,38,0,0
431,39,0,-1
431,40,0,2
431,41,0,-1
431,42,0,0
431,43,2,2
431,44,-1,0
431,45,1,-1
431,46,0,0
431,47,0,3
432,0,0,0
432,1,-3,-2
432,2,0,0
432,3,-1,-2
432,4,0,0
432,5,1,-1
432,6,0,0
432,7,0,0
432,8,0,0
432,9,1,0
432,10,0,0
432,11,1,0
432,12,0,0
432,13,1,3
432,14,0,0
432,15,0,2
432,16,-4,0
432,17,0,-4
432,18,-1,0
432,19,-2,-1
432,20,1,-1
432,21,0,-2
432,22,0,0
432,23,-1,0
432,24,2,0
432,25,0,0
432,26,1,0
432,27,0,1
432,28,1,1
432,29,0,2
432,30,0,0
432,31,3,4
432,32,-4,-1
432,33,1,-2
432,34,-3,1
432,35,-1,-3
432,36,-1,1
432,37,2,-3
432,38,0,1
432,39,-1,-2
432,40,2,-1
432,41,-1,2
432,42,1,-1
432,43,1,1
432,44,-1,1
432,45,2,3
432,46,-2,-1
432,47,5,4
433,0,-3,-2
433,1,-1,0
433,2,0,0
433,3,-1,-2
433,4,0,-1
433,5,-1,0
433,6,1,0
433,7,3,2
433,8,-1,-2
433,9,-1,0
433,10,2,2
433,11,-1,-2
433,12,0,1
433,13,-1,0
433,14,1,2
433,15,3,2
433,16,-1,-1
433,17,0,0
433,18,-1,0
433,19,0,-1
433,20,-1,1
433,21,2,0
433,22,-1,0
433,23,2,1
433,24,-1,-1
433,25,0,0
433,26,-1,0
433,27,0,-1
433,28,-1,1
433,29,2,0
433,30,-1,0
433,31,2,1
433,32,-2,-3
433,33,0,1
433,34,1,0
433,35,-2,-4
433,36,-1,2
433,37,0,-1
433,38,-1,-2
433,39,1,0
433,40,0,-1
433,41,0,1
433,42,1,0
433,43,2,0
433,44,-1,2
433,45,0,-1
433,46,3,2
433,47,-1,4
434,0,-1,-1
434,1,-1,-1
434,2,-1,0
434,3,0,-1
434,4,-1,1
434,5,1,0
434,6,-1,0
434,7,2,0
434,8,-1,-1
434,9,1,1
434,10,-1,0
434,11,0,-1
434,12,-1,1
434,13,3,0
434,14,-1,0
434,15,2,2
434,16,-1,-2
434,17,-1,-1
434,18,-1,0
434,19,1,0
434,20,1,0
434,21,-1,-1
434,22,1,2
434,23,1,2
434,24,-1,-2
434,25,-1,-1
434,26,-1,0
434,27,1,0
434,28,1,0
434,29,-1,-1
434,30,1,2
434,31,1,2
434,32,0,0
434,33,0,0
434,34,0,0
434,35,0,0
434,36,0,0
434,37,0,0
434,38,0,0
434,39,0,0
434,40,0,0
434,41,0,0
434,42,0,0
434,43,0,0
434,44,0,0
434,45,0,0
434,46,0,0
434,47,0,0
435,0,-2,-1
435,1,0,0
435,2,-1,-1
435,3,-1,0
435,4,-1,-2
435,5,1,-1
435,6,-1,0
435,7,-1,-3
435,8,2,1
435,9,0,0
435,10,1,1
435,11,1,0
435,12,1,2
435,13,-1,1
435,14,1,0
435,15,1,3
435,16,-1,-1
435,17,0,0
435,18,-1,1
435,19,2,0
435,20,-1,-1
435,21,0,0
435,22,-1,1
435,23,2,0
435,24,-1,-1
435,25,0,0
435,26,-1,1
435,27,2,0
435,28,-1,-1
435,29,0,0
435,30,-1,1
435,31,2,0
435,32,0,-1
435,33,-1,-1
435,34,-1,0
435,35,-2,-3
435,36,0,0
435,37,1,1
435,38,-1,-1
435,39,1,-1
435,40,0,1
435,41,-1,-1
435,42,1,0
435,43,2,1
435,44,0,0
435,45,1,1
435,46,1,1
435,47,-1,3
436,0,-1,-1
436,1,0,0
436,2,-1,1
436,3,2,0
436,4,-1,-1
436,5,0,0
436,6,-1,1
436,7,2,0
436,8,-1,-1
436,9,0,0
436,10,-1,1
436,11,2,0
436,12,-1,-1
436,13,0,0
436,14,-1,1
436,15,2,0
436,16,-3,-2
436,17,-2,-1
436,18,-1,1
436,19,0,-3
436,20,-1,0
436,21,1,-1
436,22,2,1
436,23,-1,1
436,24,1,-2
436,25,-2,1
436,26,3,1
436,27,0,-1
436,28,-1,0
436,29,3,1
436,30,0,1
436,31,1,3
436,32,-3,-1
436,33,-1,-1
436,34,0,0
436,35,-2,-1
436,36,-1,-1
436,37,0,-1
436,38,2,0
436,39,-1,-1
436,40,1,-1
436,41,1,1
436,42,0,0
436,43,2,-1
436,44,-1,3
436,45,0,1
436,46,2,0
436,47,1,3
437,0,0,-3
437,1,-3,-1
437,2,-1,1
437,3,2,-2
437,4,-1,0
437,5,-2,1
437,6,1,0
437,7,0,-1
437,8,0,-1
437,9,1,1
437,10,-1,1
437,11,0,0
437,12,1,0
437,13,0,-1
437,14,1,2
437,15,2,3
437,16,-3,-1
437,17,-1,-2
437,18,1,1
437,19,0,-3
437,20,-1,0
437,21,-1,1
437,22,2,0
437,23,-1,-1
437,24,-1,1
437,25,1,0
437,26,1,-1
437,27,-2,1
437,28,1,0
437,29,1,1
437,30,0,0
437,31,3,3
437,32,-2,-1
437,33,-2,-2
437,34,-1,-2
437,35,-1,1
437,36,1,-1
437,37,-2,-2
437,38,0,0
437,39,-1,-2
437,40,0,1
437,41,2,0
437,42,1,0
437,43,1,1
437,44,1,1
437,45,2,0
437,46,0,2
437,47,1,4
438,0,-2,-2
438,1,0,1
438,2,-2,-3
438,3,0,0
438,4,1,-1
438,5,0,1
438,6,1,-1
438,7,0,2
438,8,0,-2
438,9,0,1
438,10,0,-1
438,11,0,0
438,12,1,1
438,13,0,1
438,14,1,1
438,15,0,2
438,16,-2,-2
438,17,0,-1
438,18,-1,0
438,19,1,-3
438,20,-1,2
438,21,0,-1
438,22,1,-1
438,23,-3,2
438,24,2,0
438,25,0,-1
438,26,-1,0
438,27,1,1
438,28,1,0
438,29,0,-1
438,30,1,1
438,31,1,4
438,32,-2,-3
438,33,-1,0
438,34,0,1
438,35,-1,-3
438,36,-1,0
438,37,-1,0
438,38,0,-1
438,39,2,-1
438,40,0,-1
438,41,-1,0
438,42,0,1
438,43,3,1
438,44,-1,0
438,45,-1,0
438,46,4,3
438,47,0,3
439,0,-3,-2
439,1,0,-1
439,2,-1,-1
439,3,-1,-1
439,4,1,1
439,5,0,-2
439,6,-1,0
439,7,-1,-2
439,8,1,2
439,9,0,-1
439,10,1,1
439,11,-1,-1
439,12,1,-1
439,13,0,4
439,14,1,0
439,15,3,4
439,16,-2,-1
439,17,0,0
439,18,-2,-1
439,19,0,-1
439,20,-1,0
439,21,2,0
439,22,-1,-1
439,23,2,1
439,24,0,-1
439,25,0,0
439,26,0,1
439,27,0,-1
439,28,-1,2
439,29,2,0
439,30,-1,1
439,31,2,1
439,32,0,0
439,33,-1,-1
439,34,0,0
439,35,0,-1
439,36,0,0
439,37,1,1
439,38,0,0
439,39,0,1
439,40,0,0
439,41,-1,-1
439,42,0,0
439,43,0,-1
439,44,0,0
439,45,1,1
439,46,0,0
439,47,0,1
440,0,0,-3
440,1,-3,0
440,2,0,1
440,3,-2,-1
440,4,0,0
440,5,-1,-1
440,6,0,1
440,7,1,-1
440,8,0,-1
440,9,-1,0
440,10,0,1
440,11,2,-1
440,12,0,0
440,13,1,1
440,14,0,1
440,15,3,3
440,16,-1,0
440,17,-1,-2
440,18,0,0
440,19,-2,1
440,20,0,-1
440,21,0,-2
440,22,0,0
440,23,-1,-1
440,24,1,0
440,25,1,0
440,26,0,0
440,27,2,1
440,28,0,1
440,29,0,0
440,30,0,0
440,31,1,3
440,32,-2,0
440,33,0,0
440,34,0,-2
440,35,0,0
440,36,1,0
440,37,0,0
440,38,-1,0
440,39,0,0
440,40,0,0
440,41,0,0
440,42,0,0
440,43,0,0
440,44,1,0
440,45,0,0
440,46,1,2
440,47,0,0
441,0,-3,-3
441,1,-2,0
441,2,0,-2
441,3,0,0
441,4,-1,-3
441,5,1,1
441,6,-2,0
441,7,0,-1
441,8,3,-1
441,9,-2,0
441,10,0,2
441,11,2,0
441,12,1,-1
441,13,-1,3
441,14,2,0
441,15,2,5
441,16,-4,-1
441,17,-1,-1
441,18,0,-1
441,19,-2,-1
441,20,-2,1
441,21,2,-1
441,22,-1,-1
441,23,1,-1
441,24,0,-1
441,25,1,1
441,26,0,1
441,27,2,-1
441,28,-2,1
441,29,2,1
441,30,1,1
441,31,3,3
441,32,-2,-2
441,33,1,-2
441,34,-3,0
441,35,-1,-1
441,36,1,0
441,37,0,-2
441,38,-1,0
441,39,0,-1
441,40,0,2
441,41,-1,-2
441,42,3,0
441,43,-1,1
441,44,1,0
441,45,0,2
441,46,1,0
441,47,2,5
442,0,0,-1
442,1,-1,-1
442,2,-1,0
442,3,-1,-2
442,4,0,0
442,5,1,1
442,6,-1,-1
442,7,0,0
442,8,0,1
442,9,-1,-1
442,10,1,0
442,11,1,0
442,12,0,0
442,13,1,1
442,14,1,1
442,15,0,2
442,16,-1,-1
442,17,-1,-1
442,18,-2,0
442,19,-1,-2
442,20,0,-1
442,21,1,1
442,22,0,-2
442,23,0,0
442,24,1,1
442,25,-1,-1
442,26,2,0
442,27,1,0
442,28,0,1
442,29,1,1
442,30,0,2
442,31,0,2
442,32,-1,-1
442,33,0,0
442,34,0,0
442,35,-1,-1
442,36,-1,0
442,37,0,0
442,38,0,-1
442,39,0,-1
442,40,-1,1
442,41,0,0
442,42,2,0
442,43,1,1
442,44,-1,0
442,45,0,0
442,46,2,1
442,47,0,1
443,0,0,-2
443,1,-2,0
443,2,0,0
443,3,-1,-2
443,4,-1,1
443,5,1,0
443,6,0,-1
443,7,0,0
443,8,0,0
443,9,0,0
443,10,0,0
443,11,-1,0
443,12,1,1
443,13,1,0
443,14,0,1
443,15,2,2
443,16,-1,0
443,17,-2,-2
443,18,0,0
443,19,-2,-1
443,20,0,-1
443,21,1,0
443,22,0,0
443,23,-1,-1
443,24,1,0
443,25,0,0
443,26,0,0
443,27,2,-1
443,28,0,1
443,29,1,2
443,30,0,0
443,31,1,3
443,32,-2,-2
443,33,-2,0
443,34,-1,-1
443,35,1,-2
443,36,-3,1
443,37,4,-2
443,38,-1,0
443,39,1,0
443,40,-2,0
443,41,0,0
443,42,1,1
443,43,1,-2
443,44,-1,1
443,45,2,2
443,46,1,0
443,47,1,4
444,0,-3,-1
444,1,0,-2
444,2,-1,0
444,3,-3,-2
444,4,2,-1
444,5,0,1
444,6,-1,-1
444,7,1,-1
444,8,-1,1
444,9,0,0
444,10,1,0
444,11,1,0
444,12,2,1
444,13,0,1
444,14,1,1
444,15,1,3
444,16,-1,-3
444,17,-1,0
444,18,-1,2
444,19,1,-3
444,20,-1,0
444,21,-1,0
444,22,2,1
444,23,-1,0
444,24,1,-1
444,25,-1,0
444,26,-1,0
444,27,1,1
444,28,1,0
444,29,-1,0
444,30,0,1
444,31,3,2
444,32,-1,-1
444,33,-2,-1
444,34,0,0
444,35,-1,-1
444,36,-1,-1
444,37,1,0
444,38,0,-1
444,39,-2,-2
444,40,1,1
444,41,2,1
444,42,0,0
444,43,1,1
444,44,1,1
444,45,-1,0
444,46,0,1
444,47,2,2
445,0,-2,-2
445,1,0,0
445,2,-1,-1
445,3,-3,1
445,4,0,-1
445,5,-1,0
445,6,0,-1
445,7,-3,-2
445,8,2,0
445,9,0,2
445,10,1,-1
445,11,3,1
445,12,0,-1
445,13,1,2
445,14,0,-1
445,15,3,4
445,16,-1,-1
445,17,-1,0
445,18,1,0
445,19,0,-1
445,20,-2,0
445,21,0,0
445,22,1,-1
445,23,-1,-1
445,24,-1,1
445,25,1,0
445,26,1,0
445,27,0,1
445,28,0,0
445,29,0,0
445,30,1,1
445,31,1,1
445,32,-2,-2
445,33,0,-3
445,34,0,0
445,35,-3,-3
445,36,2,-1
445,37,0,1
445,38,0,0
445,39,1,0
445,40,0,2
445,41,0,-3
445,42,0,0
445,43,3,1
445,44,0,1
445,45,0,1
445,46,0,0
445,47,-1,6
446,0,-2,-1
446,1,1,0
446,2,-1,-2
446,3,1,0
446,4,-2,0
446,5,1,-1
446,6,-3,0
446,7,1,-1
446,8,0,1
446,9,1,0
446,10,-1,2
446,11,1,0
446,12,0,0
446,13,1,1
446,14,1,0
446,15,1,1
446,16,-2,-1
446,17,-2,-1
446,18,0,0
446,19,-1,-1
446,20,-1,-2
446,21,1,0
446,22,0,-1
446,23,-2,-2
446,24,2,1
446,25,2,1
446,26,0,0
446,27,1,1
446,28,1,2
446,29,-1,0
446,30,0,1
446,31,2,2
446,32,-2,-1
446,33,1,0
446,34,-3,-1
446,35,1,-1
446,36,-1,0
446,37,0,-2
446,38,0,0
446,39,-1,-2
446,40,2,1
446,41,-1,0
446,42,3,1
446,43,-1,1
446,44,1,0
446,45,0,2
446,46,0,0
446,47,1,2
447,0,0,-1
447,1,-2,-1
447,2,0,1
447,3,1,0
447,4,0,-1
447,5,-2,0
447,6,0,1
447,7,1,-1
447,8,0,-1
447,9,0,1
447,10,0,1
447,11,1,0
447,12,0,-1
447,13,0,0
447,14,0,1
447,15,1,1
447,16,-2,0
447,17,0,-1
447,18,1,0
447,19,-1,-1
447,20,0,0
447,21,0,1
447,22,1,0
447,23,1,1
447,24,-2,0
447,25,0,-1
447,26,1,0
447,27,-1,-1
447,28,0,0
447,29,0,1
447,30,1,0
447,31,1,1
447,32,-1,-1
447,33,-1,0
447,34,-1,0
447,35,-2,-2
447,36,0,0
447,37,-2,-3
447,38,0,0
447,39,-1,-3
447,40,1,1
447,41,1,0
447,42,1,0
447,43,2,2
447,44,0,0
447,45,2,3
447,46,0,0
447,47,1,3
448,0,0,-2
448,1,0,1
448,2,-1,-1
448,3,-1,0
448,4,0,-1
448,5,0,1
448,6,-1,-2
448,7,0,0
448,8,0,0
448,9,0,1
448,10,1,-1
448,11,1,2
448,12,0,-1
448,13,0,1
448,14,1,0
448,15,0,2
448,16,-2,-1
448,17,0,0
448,18,0,-1
448,19,0,-1
448,20,-1,1
448,21,0,0
448,22,1,-1
448,23,0,1
448,24,0,-1
448,25,0,0
448,26,0,1
448,27,0,-1
448,28,-1,1
448,29,0,0
448,30,3,1
448,31,0,1
448,32,-1,0
448,33,-1,-1
448,34,-1,-1
448,35,0,-1
448,36,0,-1
448,37,1,1
448,38,0,-1
448,39,0,1
448,40,1,0
448,41,-1,-1
448,42,1,1
448,43,0,-1
448,44,0,1
448,45,1,1
448,46,0,1
448,47,0,1
449,0,-3,-1
449,1,1,-2
449,2,-1,1
449,3,1,-4
449,4,-1,0
449,5,1,2
449,6,0,0
449,7,-1,1
449,8,-1,1
449,9,1,-2
449,10,-1,-1
449,11,1,0
449,12,1,0
449,13,1,2
449,14,-2,0
449,15,3,3
449,16,0,-1
449,17,-1,-1
449,18,0,0
449,19,0,0
449,20,-1,0
449,21,0,-1
449,22,0,-1
449,23,-1,0
449,24,0,1
449,25,1,-1
449,26,0,0
449,27,0,2
449,28,1,0
449,29,0,-1
449,30,0,1
449,31,1,2
449,32,-4,-3
449,33,1,1
449,34,-2,-3
449,35,1,1
449,36,-2,-1
449,37,1,0
449,38,-2,-3
449,39,1,-1
449,40,0,1
449,41,1,1
449,42,2,1
449,43,1,1
449,44,-2,-1
449,45,1,2
449,46,2,1
449,47,1,3
450,0,-4,-2
450,1,-1,-2
450,2,0,1
450,3,-1,-3
450,4,1,-1
450,5,-1,-1
450,6,2,1
450,7,1,0
450,8,-2,-2
450,9,1,2
450,10,0,1
450,11,3,-1
450,12,1,1
450,13,-3,1
450,14,2,1
450,15,1,4
450,16,-2,-1
450,17,0,-1
450,18,-1,-1
450,19,-1,0
450,20,0,-1
450,21,0,-1
450,22,0,-1
450,23,-2,-1
450,24,2,-1
450,25,0,3
450,26,1,-1
450,27,1,2
450,28,0,-1
450,29,0,3
450,30,0,-1
450,31,2,3
450,32,-1,-2
450,33,-2,0
450,34,-1,-1
450,35,1,0
450,36,0,-3
450,37,0,2
450,38,0,-1
450,39,1,2
450,40,1,-2
450,41,-2,0
450,42,1,1
450,43,1,0
450,44,0,-1
450,45,0,2
450,46,0,1
450,47,1,2
451,0,-1,-3
451,1,-2,0
451,2,0,1
451,3,0,-2
451,4,1,-1
451,5,-1,0
451,6,0,0
451,7,0,-2
451,8,-1,1
451,9,0,0
451,10,0,-1
451,11,2,2
451,12,1,-1
451,13,-1,0
451,14,0,4
451,15,2,2
451,16,0,-2
451,17,-1,0
451,18,-1,0
451,19,0,-2
451,20,-1,1
451,21,0,0
451,22,1,-1
451,23,-1,0
451,24,0,0
451,25,1,0
451,26,-1,0
451,27,0,0
451,28,1,1
451,29,0,0
451,30,1,1
451,31,1,2
451,32,-1,-2
451,33,-2,-2
451,34,0,0
451,35,0,0
451,36,-2,-1
451,37,3,0
451,38,0,0
451,39,-2,-1
451,40,1,2
451,41,0,-2
451,42,0,0
451,43,0,0
451,44,2,1
451,45,-1,0
451,46,0,0
451,47,2,5
452,0,0,-2
452,1,-1,0
452,2,-1,0
452,3,-2,-1
452,4,0,1
452,5,-1,-1
452,6,1,0
452,7,-1,-1
452,8,0,0
452,9,1,0
452,10,-1,0
452,11,2,-1
452,12,0,1
452,13,1,1
452,14,1,0
452,15,1,3
452,16,-1,0
452,17,0,-1
452,18,-1,0
452,19,1,-1
452,20,-1,0
452,21,2,1
452,22,-1,0
452,23,1,1
452,24,-1,0
452,25,0,-1
452,26,-1,0
452,27,1,-1
452,28,-1,0
452,29,2,1
452,30,-1,0
452,31,1,1
452,32,-2,0
452,33,-1,-1
452,34,0,0
452,35,-2,0
452,36,0,-2
452,37,0,-1
452,38,0,0
452,39,-1,-2
452,40,2,0
452,41,1,1
452,42,0,0
452,43,2,0
452,44,0,2
452,45,0,1
452,46,0,0
452,47,1,2
453,0,-1,0
453,1,0,0
453,2,0,-1
453,3,0,0
453,4,0,0
453,5,0,0
453,6,-1,-1
453,7,0,0
453,8,1,0
453,9,0,0
453,10,0,1
453,11,0,0
453,12,0,0
453,13,0,0
453,14,1,1
453,15,0,0
453,16,-1,-2
453,17,1,-1
453,18,-2,0
453,19,-1,0
453,20,0,-1
453,21,1,-1
453,22,-2,0
453,23,1,-2
453,24,1,2
453,25,-1,-1
453,26,2,0
453,27,1,2
453,28,0,1
453,29,-1,-1
453,30,2,0
453,31,-1,4
453,32,-2,-1
453,33,0,-2
453,34,-2,0
453,35,1,-2
453,36,-1,1
453,37,0,-1
453,38,-1,0
453,39,1,-1
453,40,0,-1
453,41,0,2
453,42,0,0
453,43,-1,0
453,44,-1,1
453,45,4,1
453,46,-1,0
453,47,3,3
454,0,-1,0
454,1,-1,-1
454,2,-1,0
454,3,0,-1
454,4,-1,0
454,5,1,-2
454,6,-1,0
454,7,1,-1
454,8,-1,0
454,9,3,1
454,10,-1,0
454,11,2,1
454,12,-1,0
454,13,1,2
